project,month,interaction_type,sender,recipient_or_file_type,n_interactions
ossim,55,tech,404,groovy,1
ossim,55,tech,Davidleal,cpp,3
ossim,55,tech,Garrett Lesage,cpp,19
ossim,55,tech,Garrett Lesage,h,13
ossim,55,tech,Garrett Lesage,sh,1
ossim,55,tech,Noreply,cpp,6
ossim,55,tech,Noreply,groovy,2
ossim,55,tech,Noreply,h,1
ossim,55,tech,Noreply,sh,30
ossim,55,tech,Oscar.fonts,cpp,10
ossim,55,tech,Oscar.fonts,h,2
ossim,55,tech,Sbortman,groovy,2
ossim,55,tech,Tyler Mcmullen,sh,119
ossim,56,tech,Davidleal,cpp,4
ossim,56,tech,Davidleal,h,1
ossim,56,tech,Garrett Lesage,cpp,16
ossim,56,tech,Garrett Lesage,h,12
ossim,56,tech,Garrett Lesage,sh,4
ossim,56,tech,Mr.kev,groovy,3
ossim,56,tech,Noreply,cpp,4
ossim,56,tech,Noreply,h,1
ossim,57,tech,Calecohee,groovy,4
ossim,57,tech,Calecohee,sh,35
ossim,57,tech,Cory Ondrejka,sh,3
ossim,57,tech,Davidleal,cpp,1
ossim,57,tech,Ewleaver,h,1
ossim,57,tech,Ewleaver,sh,2
ossim,57,tech,Garrett Lesage,h,1
ossim,57,tech,Garrett Lesage,sh,4
ossim,57,tech,Mikefedak,sh,2
ossim,57,tech,Noreply,cpp,2
ossim,57,tech,Noreply,h,1
ossim,57,tech,Noreply,sh,11
ossim,57,tech,Oscarkramer,cpp,23
ossim,57,tech,Oscarkramer,h,16
ossim,57,tech,Oscarkramer,sh,3
ossim,57,tech,Ryan Feldbush,groovy,2
ossim,57,tech,Ryan Feldbush,sh,20
ossim,58,tech,404,groovy,1
ossim,58,tech,404,tpl,2
ossim,58,tech,Christopher Friedrich,tpl,1
ossim,58,tech,Davidleal,cpp,1
ossim,58,tech,Garrett Lesage,cpp,9
ossim,58,tech,Garrett Lesage,h,3
ossim,58,tech,Garrett Lesage,sh,11
ossim,58,tech,Noreply,groovy,2
ossim,58,tech,Noreply,sh,7
ossim,58,tech,Noreply,tpl,1
ossim,58,tech,Sbortman,sh,2
ossim,58,tech,Tyler Mcmullen,groovy,2
ossim,58,tech,Tyler Mcmullen,sh,20
ossim,58,tech,Tyler Mcmullen,tpl,2
ossim,59,tech,Aimee,1,6
ossim,59,tech,Aimee,coffee,14
ossim,59,tech,Aimee,css,2
ossim,59,tech,Aimee,el,2
ossim,59,tech,Aimee,groovy,4
ossim,59,tech,Aimee,html,12
ossim,59,tech,Aimee,js,8962
ossim,59,tech,Aimee,ts,6030
ossim,59,tech,Cory Ondrejka,1,3
ossim,59,tech,Cory Ondrejka,coffee,7
ossim,59,tech,Cory Ondrejka,css,1
ossim,59,tech,Cory Ondrejka,el,1
ossim,59,tech,Cory Ondrejka,groovy,8
ossim,59,tech,Cory Ondrejka,html,6
ossim,59,tech,Cory Ondrejka,js,4481
ossim,59,tech,Cory Ondrejka,ts,3015
ossim,59,tech,Garrett Lesage,cpp,7
ossim,59,tech,Garrett Lesage,h,1
ossim,59,tech,Mckenzie Tugui,1,3
ossim,59,tech,Mckenzie Tugui,coffee,7
ossim,59,tech,Mckenzie Tugui,css,1
ossim,59,tech,Mckenzie Tugui,el,1
ossim,59,tech,Mckenzie Tugui,groovy,4
ossim,59,tech,Mckenzie Tugui,html,6
ossim,59,tech,Mckenzie Tugui,js,4484
ossim,59,tech,Mckenzie Tugui,ts,3015
ossim,59,tech,Michael Aufreiter,sh,7
ossim,59,tech,Mstafford2012,1,9
ossim,59,tech,Mstafford2012,3,2
ossim,59,tech,Mstafford2012,asm,20
ossim,59,tech,Mstafford2012,bib,1
ossim,59,tech,Mstafford2012,c,126
ossim,59,tech,Mstafford2012,cc,9
ossim,59,tech,Mstafford2012,cl,6
ossim,59,tech,Mstafford2012,cmake,32
ossim,59,tech,Mstafford2012,cpp,222
ossim,59,tech,Mstafford2012,css,3
ossim,59,tech,Mstafford2012,h,147
ossim,59,tech,Mstafford2012,hpp,21
ossim,59,tech,Mstafford2012,html,116
ossim,59,tech,Mstafford2012,inc,10
ossim,59,tech,Mstafford2012,java,4
ossim,59,tech,Mstafford2012,m4,8
ossim,59,tech,Mstafford2012,pl,2
ossim,59,tech,Mstafford2012,py,23
ossim,59,tech,Mstafford2012,sh,52
ossim,59,tech,Mstafford2012,sql,32
ossim,59,tech,Mstafford2012,x,8
ossim,59,tech,Mstafford2012,y,2
ossim,59,tech,Noreply,cpp,2
ossim,59,tech,Noreply,groovy,9
ossim,59,tech,Noreply,h,1
ossim,59,tech,Noreply,js,8
ossim,59,tech,Peter Subacz,1,7
ossim,59,tech,Peter Subacz,3,2
ossim,59,tech,Peter Subacz,asc,9
ossim,59,tech,Peter Subacz,aux,8
ossim,59,tech,Peter Subacz,bat,5
ossim,59,tech,Peter Subacz,bib,1
ossim,59,tech,Peter Subacz,c,1064
ossim,59,tech,Peter Subacz,cc,9
ossim,59,tech,Peter Subacz,cmake,125
ossim,59,tech,Peter Subacz,cpp,2113
ossim,59,tech,Peter Subacz,cs,23
ossim,59,tech,Peter Subacz,css,2
ossim,59,tech,Peter Subacz,cxx,2
ossim,59,tech,Peter Subacz,eps,2
ossim,59,tech,Peter Subacz,f90,26
ossim,59,tech,Peter Subacz,gml,42
ossim,59,tech,Peter Subacz,h,1396
ossim,59,tech,Peter Subacz,hpp,53
ossim,59,tech,Peter Subacz,htm,1
ossim,59,tech,Peter Subacz,html,205
ossim,59,tech,Peter Subacz,inc,10
ossim,59,tech,Peter Subacz,inl,23
ossim,59,tech,Peter Subacz,java,184
ossim,59,tech,Peter Subacz,l,1
ossim,59,tech,Peter Subacz,ls,87
ossim,59,tech,Peter Subacz,m4,69
ossim,59,tech,Peter Subacz,mk,1
ossim,59,tech,Peter Subacz,nc,59
ossim,59,tech,Peter Subacz,nit,17
ossim,59,tech,Peter Subacz,pl,4
ossim,59,tech,Peter Subacz,pro,1
ossim,59,tech,Peter Subacz,py,556
ossim,59,tech,Peter Subacz,r2,1
ossim,59,tech,Peter Subacz,rb,13
ossim,59,tech,Peter Subacz,sh,149
ossim,59,tech,Peter Subacz,sql,42
ossim,59,tech,Peter Subacz,t,29
ossim,59,tech,Peter Subacz,tex,2
ossim,59,tech,Peter Subacz,tst,6
ossim,59,tech,Peter Subacz,x,4
ossim,59,tech,Peter Subacz,xslt,3
ossim,59,tech,Peter Subacz,y,5
ossim,59,tech,Ryan Feldbush,1,17
ossim,59,tech,Ryan Feldbush,asm,1694
ossim,59,tech,Ryan Feldbush,awk,1
ossim,59,tech,Ryan Feldbush,c,32148
ossim,59,tech,Ryan Feldbush,cl,130
ossim,59,tech,Ryan Feldbush,cpp,39
ossim,59,tech,Ryan Feldbush,css,39
ossim,59,tech,Ryan Feldbush,cu,39
ossim,59,tech,Ryan Feldbush,h,11734
ossim,59,tech,Ryan Feldbush,html,1
ossim,59,tech,Ryan Feldbush,inc,13
ossim,59,tech,Ryan Feldbush,m,26
ossim,59,tech,Ryan Feldbush,mak,134
ossim,59,tech,Ryan Feldbush,pl,39
ossim,59,tech,Ryan Feldbush,pm,13
ossim,59,tech,Ryan Feldbush,py,4
ossim,59,tech,Ryan Feldbush,rb,1
ossim,59,tech,Ryan Feldbush,sh,196
ossim,59,tech,Ryan Feldbush,v,81
ossim,59,tech,Sbortman,cpp,3
ossim,59,tech,Sbortman,groovy,2
ossim,59,tech,Sbortman,h,2
ossim,60,tech,Cory Ondrejka,sh,41
ossim,60,tech,Craig,sh,2
ossim,60,tech,Davidleal,cpp,1
ossim,60,tech,Davidleal,h,2
ossim,60,tech,Mckenzie Tugui,sh,20
ossim,60,tech,Michael Aufreiter,sh,6
ossim,60,tech,Noreply,cpp,1
ossim,60,tech,Noreply,groovy,10
ossim,60,tech,Noreply,h,2
ossim,60,tech,Noreply,js,3
ossim,60,tech,Noreply,sh,25
ossim,60,tech,Noreply,tpl,1
ossim,60,tech,Ryan Feldbush,sh,8
ossim,61,tech,43353330+kwright8,gsp,1
ossim,61,tech,43353330+kwright8,js,1
ossim,61,tech,Davidleal,cpp,5
ossim,61,tech,Davidleal,h,2
ossim,61,tech,Garrett Lesage,cpp,3
ossim,61,tech,Michael Aufreiter,sh,17
ossim,61,tech,Noreply,cpp,6
ossim,61,tech,Noreply,groovy,4
ossim,61,tech,Noreply,h,2
ossim,61,tech,Noreply,js,1
ossim,61,tech,Noreply,sh,13
ossim,61,tech,Oscarkramer,cpp,17
ossim,61,tech,Oscarkramer,h,6
ossim,62,tech,43353330+kwright8,groovy,21
ossim,62,tech,Benjamin Birnbaum,groovy,4
ossim,62,tech,Mckenzie Tugui,1,8
ossim,62,tech,Mckenzie Tugui,c,24
ossim,62,tech,Mckenzie Tugui,cmake,46
ossim,62,tech,Mckenzie Tugui,cpp,314
ossim,62,tech,Mckenzie Tugui,csh,3
ossim,62,tech,Mckenzie Tugui,cxx,194
ossim,62,tech,Mckenzie Tugui,h,312
ossim,62,tech,Mckenzie Tugui,pri,3
ossim,62,tech,Mckenzie Tugui,pro,15
ossim,62,tech,Mckenzie Tugui,sh,103
ossim,62,tech,Noreply,groovy,23
ossim,62,tech,Noreply,sh,1
ossim,62,tech,Sbortman,groovy,1
ossim,63,tech,Aimtrettel,groovy,2
ossim,63,tech,Cory Ondrejka,groovy,31
ossim,63,tech,Davidleal,cpp,1
ossim,63,tech,Davidleal,h,1
ossim,63,tech,Garrett Lesage,cpp,2
ossim,63,tech,Garrett Lesage,h,1
ossim,63,tech,Mckenzie Tugui,groovy,6
ossim,63,tech,Noreply,cpp,2
ossim,63,tech,Noreply,groovy,12
ossim,63,tech,Noreply,gsp,1
ossim,63,tech,Noreply,js,1
ossim,63,tech,Noreply,tpl,4
ossim,63,tech,Sbortman,cpp,3
ossim,64,tech,Davidleal,cpp,3
ossim,64,tech,Davidleal,h,2
ossim,64,tech,Noreply,sh,1
ossim,64,tech,Oscarkramer,cpp,7
ossim,64,tech,Oscarkramer,h,3
ossim,64,tech,Peter Subacz,cpp,245
ossim,64,tech,Peter Subacz,h,266
ossim,65,tech,Noreply,bat,2
ossim,65,tech,Noreply,cpp,1
ossim,65,tech,Noreply,js,3
ossim,65,tech,Oscarkramer,cpp,1
ossim,65,tech,Sbortman,bat,2
ossim,65,tech,Walley ,js,2
ossim,66,tech,Aimtrettel,groovy,20
ossim,66,tech,Davidleal,cpp,1
ossim,66,tech,Noreply,cmake,4
ossim,66,tech,Noreply,cpp,6
ossim,66,tech,Noreply,groovy,24
ossim,66,tech,Sbortman,cpp,1
ossim,66,tech,Trevor Wennblom,cmake,4
ossim,66,tech,Trevor Wennblom,cpp,4
ossim,67,tech,Aimtrettel,groovy,27
ossim,67,tech,Aimtrettel,js,2
ossim,67,tech,Davidleal,cpp,4
ossim,67,tech,Davidleal,h,2
ossim,67,tech,Noreply,bat,2
ossim,67,tech,Noreply,cpp,3
ossim,67,tech,Noreply,groovy,17
ossim,67,tech,Noreply,h,1
ossim,67,tech,Noreply,js,1
ossim,67,tech,Oscarkramer,cmake,4
ossim,67,tech,Oscarkramer,cpp,7
ossim,67,tech,Trevor Wennblom,cpp,5
ossim,67,tech,Trevor Wennblom,h,3
ossim,68,tech,Aimtrettel,groovy,6
ossim,68,tech,Noreply,groovy,10
ossim,68,tech,Noreply,js,3
ossim,69,tech,Davidleal,cmake,8
ossim,69,tech,Davidleal,cpp,4
ossim,69,tech,Davidleal,h,4
ossim,69,tech,Noreply,cmake,5
ossim,69,tech,Noreply,cpp,7
ossim,69,tech,Noreply,h,5
ossim,69,tech,Sbortman,cpp,3
ossim,69,tech,Sbortman,h,1
ossim,73,tech,Davidleal,cpp,1
pdal,0,social,Andrew Bell,Andrew Bell,0
pdal,0,social,Andrew Bell,George Sakkis,1
pdal,0,social,Andrew Bell,Pramukta Kumar,2
pdal,0,social,Chambbj,Chambbj,0
pdal,0,social,Diego Bernardi,Diego Bernardi,0
pdal,0,social,Diego Bernardi,Howard Butler,2
pdal,0,social,Emma Krantz,Emma Krantz,0
pdal,0,social,George Sakkis,Andrew Bell,1
pdal,0,social,George Sakkis,George Sakkis,0
pdal,0,social,Grigory,Grigory,0
pdal,0,social,Guilhem Villemin,Guilhem Villemin,0
pdal,0,social,Howard Butler,Diego Bernardi,2
pdal,0,social,Howard Butler,Howard Butler,0
pdal,0,social,Howard Butler,Keythread,1
pdal,0,social,Howard Butler,Seth Fitzsimmons,1
pdal,0,social,Igrcic,Igrcic,0
pdal,0,social,Keythread,Howard Butler,1
pdal,0,social,Keythread,Keythread,0
pdal,0,social,Korywka,Korywka,0
pdal,0,social,Kristian Evers,Kristian Evers,0
pdal,0,social,Mathieu,Mathieu,0
pdal,0,social,Paul,Paul,0
pdal,0,social,Pramukta Kumar,Andrew Bell,2
pdal,0,social,Pramukta Kumar,Pramukta Kumar,0
pdal,0,social,Pravin Shinde,Pravin Shinde,0
pdal,0,social,Seth Fitzsimmons,Howard Butler,1
pdal,0,social,Seth Fitzsimmons,Seth Fitzsimmons,0
pdal,0,social,Stefan,Stefan,0
pdal,0,tech,Chris Ortner,bat,1
pdal,0,tech,Chris Ortner,cpp,44
pdal,0,tech,Chris Ortner,cs,11
pdal,0,tech,Chris Ortner,fx,1
pdal,0,tech,Chris Ortner,h,1
pdal,0,tech,Chris Ortner,hpp,30
pdal,0,tech,Chris Ortner,las,1
pdal,0,tech,Michael Aufreiter,bat,10
pdal,0,tech,Michael Aufreiter,cmake,7
pdal,0,tech,Michael Aufreiter,cpp,533
pdal,0,tech,Michael Aufreiter,cs,26
pdal,0,tech,Michael Aufreiter,fx,2
pdal,0,tech,Michael Aufreiter,h,1
pdal,0,tech,Michael Aufreiter,hpp,330
pdal,0,tech,Michael Aufreiter,las,4
pdal,1,tech,Chris Ortner,bat,2
pdal,1,tech,Chris Ortner,cmake,7
pdal,1,tech,Chris Ortner,cpp,398
pdal,1,tech,Chris Ortner,h,8
pdal,1,tech,Chris Ortner,hpp,291
pdal,1,tech,Chris Ortner,py,1
pdal,1,tech,Kirk Richey,cmake,3
pdal,1,tech,Kirk Richey,cpp,25
pdal,1,tech,Kirk Richey,hpp,11
pdal,1,tech,Michael Aufreiter,bat,4
pdal,1,tech,Michael Aufreiter,cmake,6
pdal,1,tech,Michael Aufreiter,cpp,727
pdal,1,tech,Michael Aufreiter,cs,8
pdal,1,tech,Michael Aufreiter,hpp,447
pdal,1,tech,Michael Aufreiter,py,1
pdal,1,tech,Pete,cs,1
pdal,2,tech,Chris Ortner,cpp,183
pdal,2,tech,Chris Ortner,h,1
pdal,2,tech,Chris Ortner,hpp,94
pdal,2,tech,Chris Ortner,las,24
pdal,2,tech,Michael Aufreiter,bat,4
pdal,2,tech,Michael Aufreiter,cmake,1
pdal,2,tech,Michael Aufreiter,cpp,269
pdal,2,tech,Michael Aufreiter,h,3
pdal,2,tech,Michael Aufreiter,hpp,115
pdal,2,tech,Michael Aufreiter,las,28
pdal,3,tech,Chris Ortner,cpp,54
pdal,3,tech,Chris Ortner,hpp,35
pdal,3,tech,Michael Aufreiter,cpp,16
pdal,3,tech,Michael Aufreiter,hpp,4
pdal,4,tech,Chris Ortner,bat,5
pdal,4,tech,Chris Ortner,cpp,290
pdal,4,tech,Chris Ortner,cs,6
pdal,4,tech,Chris Ortner,h,5
pdal,4,tech,Chris Ortner,hpp,297
pdal,4,tech,Chris Ortner,las,2
pdal,4,tech,Chris Ortner,py,2
pdal,4,tech,Michael Aufreiter,bat,5
pdal,4,tech,Michael Aufreiter,cmake,1
pdal,4,tech,Michael Aufreiter,cpp,114
pdal,4,tech,Michael Aufreiter,hpp,54
pdal,4,tech,Pete,hpp,1
pdal,5,tech,Chris Ortner,bat,2
pdal,5,tech,Chris Ortner,cpp,299
pdal,5,tech,Chris Ortner,hpp,149
pdal,5,tech,Michael Aufreiter,bat,6
pdal,5,tech,Michael Aufreiter,cpp,454
pdal,5,tech,Michael Aufreiter,hpp,222
pdal,5,tech,Pete,cpp,1
pdal,6,tech,Chris Ortner,cpp,129
pdal,6,tech,Chris Ortner,hpp,30
pdal,6,tech,Chris Ortner,las,5
pdal,6,tech,Chris Ortner,py,4
pdal,6,tech,Howard Butler,bat,1
pdal,6,tech,Howard Butler,cpp,21
pdal,6,tech,Howard Butler,cs,1
pdal,6,tech,Howard Butler,css,3
pdal,6,tech,Howard Butler,hpp,16
pdal,6,tech,Howard Butler,html,3
pdal,6,tech,Howard Butler,py,4
pdal,6,tech,Manuel.pegourie-gonnard,cpp,22
pdal,6,tech,Manuel.pegourie-gonnard,hpp,1
pdal,6,tech,Michael Aufreiter,bat,13
pdal,6,tech,Michael Aufreiter,cpp,507
pdal,6,tech,Michael Aufreiter,cs,11
pdal,6,tech,Michael Aufreiter,css,3
pdal,6,tech,Michael Aufreiter,hpp,226
pdal,6,tech,Michael Aufreiter,html,4
pdal,6,tech,Michael Aufreiter,las,3
pdal,6,tech,Michael Aufreiter,py,3
pdal,6,tech,Mpg@lizardtech.com,cpp,44
pdal,6,tech,Mpg@lizardtech.com,hpp,2
pdal,6,tech,Pete,bat,1
pdal,6,tech,Pete,cpp,78
pdal,6,tech,Pete,cs,5
pdal,6,tech,Pete,hpp,42
pdal,6,tech,Pete,py,4
pdal,7,tech,Chris Ortner,cpp,95
pdal,7,tech,Chris Ortner,cs,2
pdal,7,tech,Chris Ortner,h,1
pdal,7,tech,Chris Ortner,hpp,25
pdal,7,tech,Howard Butler,cpp,15
pdal,7,tech,Howard Butler,hpp,33
pdal,7,tech,Michael Aufreiter,bat,1
pdal,7,tech,Michael Aufreiter,cpp,284
pdal,7,tech,Michael Aufreiter,cs,4
pdal,7,tech,Michael Aufreiter,hpp,59
pdal,7,tech,Pete,cpp,2
pdal,7,tech,Pete,hpp,1
pdal,8,tech,Chris Ortner,cpp,72
pdal,8,tech,Chris Ortner,hpp,30
pdal,8,tech,Chris Ortner,py,1
pdal,8,tech,Chris Ortner,sql,1
pdal,8,tech,Michael Aufreiter,bat,1
pdal,8,tech,Michael Aufreiter,cpp,5
pdal,8,tech,Michael Aufreiter,hpp,1
pdal,9,tech,Chris Ortner,bat,1
pdal,9,tech,Chris Ortner,cmake,2
pdal,9,tech,Chris Ortner,cpp,215
pdal,9,tech,Chris Ortner,cs,4
pdal,9,tech,Chris Ortner,hpp,195
pdal,9,tech,Chris Ortner,las,1
pdal,9,tech,Mateusz U,cpp,1
pdal,9,tech,Mateusz U,hpp,1
pdal,9,tech,Michael Aufreiter,bat,4
pdal,9,tech,Michael Aufreiter,cpp,72
pdal,9,tech,Michael Aufreiter,cs,5
pdal,9,tech,Michael Aufreiter,hpp,48
pdal,9,tech,Michael Aufreiter,las,1
pdal,10,tech,Chris Ortner,cpp,163
pdal,10,tech,Chris Ortner,hpp,88
pdal,10,tech,Michael Aufreiter,cpp,35
pdal,10,tech,Michael Aufreiter,hpp,11
pdal,10,tech,Pete,cpp,1
pdal,10,tech,Pete,hpp,1
pdal,11,tech,Chris Ortner,cpp,61
pdal,11,tech,Chris Ortner,hpp,49
pdal,12,tech,Chris Ortner,bat,10
pdal,12,tech,Chris Ortner,c,114
pdal,12,tech,Chris Ortner,cc,2
pdal,12,tech,Chris Ortner,cmake,1
pdal,12,tech,Chris Ortner,com,1
pdal,12,tech,Chris Ortner,cpp,355
pdal,12,tech,Chris Ortner,css,4
pdal,12,tech,Chris Ortner,cxx,1
pdal,12,tech,Chris Ortner,h,93
pdal,12,tech,Chris Ortner,hpp,6909
pdal,12,tech,Chris Ortner,htm,18
pdal,12,tech,Chris Ortner,html,36
pdal,12,tech,Chris Ortner,inl,4
pdal,12,tech,Chris Ortner,ipp,137
pdal,12,tech,Chris Ortner,l,1
pdal,12,tech,Chris Ortner,las,3
pdal,12,tech,Chris Ortner,m4,3
pdal,12,tech,Chris Ortner,mak,2
pdal,12,tech,Chris Ortner,man,1
pdal,12,tech,Chris Ortner,pl,2
pdal,12,tech,Chris Ortner,pro,1
pdal,12,tech,Chris Ortner,py,207
pdal,12,tech,Chris Ortner,s,7
pdal,12,tech,Chris Ortner,sh,19
pdal,12,tech,Chris Ortner,x,1
pdal,12,tech,Chris Ortner,xsl,2
pdal,12,tech,Chris Ortner,y,1
pdal,12,tech,Chris Ortner,yy,1
pdal,12,tech,Kirk Richey,bat,2
pdal,12,tech,Kirk Richey,cpp,198
pdal,12,tech,Kirk Richey,css,1
pdal,12,tech,Kirk Richey,hpp,6006
pdal,12,tech,Kirk Richey,htm,9
pdal,12,tech,Kirk Richey,html,10
pdal,12,tech,Kirk Richey,inl,4
pdal,12,tech,Kirk Richey,ipp,136
pdal,12,tech,Kirk Richey,pl,1
pdal,12,tech,Kirk Richey,sh,3
pdal,12,tech,Michael Aufreiter,bat,5
pdal,12,tech,Michael Aufreiter,cmake,1
pdal,12,tech,Michael Aufreiter,cpp,10
pdal,12,tech,Michael Aufreiter,hpp,6
pdal,12,tech,Michael Aufreiter,html,2
pdal,12,tech,Michael Aufreiter,las,1
pdal,12,tech,Michael Aufreiter,py,1
pdal,12,tech,Michael Aufreiter,sh,1
pdal,12,tech,Pete,bat,2
pdal,12,tech,Pete,cmake,1
pdal,12,tech,Pete,hpp,1
pdal,12,tech,Pete,sh,8
pdal,13,tech,Bradley Griffith,hpp,2
pdal,13,tech,Chris Ortner,bat,1
pdal,13,tech,Chris Ortner,c,3
pdal,13,tech,Chris Ortner,cmake,1
pdal,13,tech,Chris Ortner,cpp,216
pdal,13,tech,Chris Ortner,h,3
pdal,13,tech,Chris Ortner,hpp,675
pdal,13,tech,Chris Ortner,html,2
pdal,13,tech,Chris Ortner,las,1
pdal,13,tech,Chris Ortner,py,19
pdal,13,tech,Chris Ortner,sh,4
pdal,13,tech,Michael Aufreiter,bat,5
pdal,13,tech,Michael Aufreiter,c,3
pdal,13,tech,Michael Aufreiter,cmake,1
pdal,13,tech,Michael Aufreiter,cpp,197
pdal,13,tech,Michael Aufreiter,h,4
pdal,13,tech,Michael Aufreiter,hpp,621
pdal,13,tech,Michael Aufreiter,py,21
pdal,13,tech,Michael Aufreiter,sh,2
pdal,14,tech,Bradley Griffith,bat,1
pdal,14,tech,Bradley Griffith,c,3
pdal,14,tech,Bradley Griffith,cpp,22
pdal,14,tech,Bradley Griffith,h,3
pdal,14,tech,Bradley Griffith,hpp,516
pdal,14,tech,Bradley Griffith,py,18
pdal,14,tech,Bradley Griffith,sh,1
pdal,14,tech,Chris Ortner,cpp,260
pdal,14,tech,Chris Ortner,hpp,93
pdal,14,tech,Chris Ortner,las,3
pdal,14,tech,Chris Ortner,py,1
pdal,14,tech,Chris Ortner,sql,2
pdal,14,tech,Michael Aufreiter,cpp,22
pdal,14,tech,Michael Aufreiter,h,1
pdal,14,tech,Michael Aufreiter,hpp,18
pdal,15,tech,Bradley Griffith,bat,1
pdal,15,tech,Bradley Griffith,cpp,17
pdal,15,tech,Bradley Griffith,hpp,28
pdal,15,tech,Bradley Griffith,ipp,3
pdal,15,tech,Chris Ortner,bat,1
pdal,15,tech,Chris Ortner,cpp,156
pdal,15,tech,Chris Ortner,h,1
pdal,15,tech,Chris Ortner,hpp,92
pdal,15,tech,Chris Ortner,ipp,6
pdal,15,tech,Chris Ortner,las,1
pdal,15,tech,Chris Ortner,sh,1
pdal,15,tech,Michael Aufreiter,bat,1
pdal,15,tech,Michael Aufreiter,cpp,79
pdal,15,tech,Michael Aufreiter,hpp,37
pdal,16,tech,Bradley Griffith,cmake,1
pdal,16,tech,Chris Ortner,cmake,2
pdal,16,tech,Chris Ortner,cpp,83
pdal,16,tech,Chris Ortner,css,1
pdal,16,tech,Chris Ortner,hpp,31
pdal,16,tech,Chris Ortner,las,2
pdal,16,tech,Chris Ortner,sh,1
pdal,16,tech,Michael Aufreiter,cpp,9
pdal,16,tech,Michael Aufreiter,hpp,3
pdal,17,tech,Bradley Griffith,cpp,1
pdal,17,tech,Chris Ortner,cmake,2
pdal,17,tech,Chris Ortner,cpp,53
pdal,17,tech,Chris Ortner,hpp,14
pdal,17,tech,Chris Ortner,sh,1
pdal,18,tech,Bradley Griffith,cpp,2
pdal,18,tech,Bradley Griffith,hpp,1
pdal,18,tech,Chris Ortner,cpp,77
pdal,18,tech,Chris Ortner,css,7
pdal,18,tech,Chris Ortner,hpp,7
pdal,18,tech,Chris Ortner,html,1
pdal,18,tech,Chris Ortner,js,8
pdal,18,tech,Chris Ortner,las,2
pdal,18,tech,Chris Ortner,sh,8
pdal,18,tech,Michael Aufreiter,bat,1
pdal,18,tech,Michael Aufreiter,c,1
pdal,18,tech,Michael Aufreiter,cpp,20
pdal,18,tech,Michael Aufreiter,h,2
pdal,18,tech,Michael Aufreiter,hpp,4
pdal,18,tech,Michael Aufreiter,sh,1
pdal,19,tech,Chris Ortner,cmake,1
pdal,19,tech,Chris Ortner,cpp,53
pdal,19,tech,Chris Ortner,css,10
pdal,19,tech,Chris Ortner,hpp,20
pdal,19,tech,Chris Ortner,html,6
pdal,19,tech,Chris Ortner,js,4
pdal,19,tech,Chris Ortner,py,2
pdal,19,tech,Chris Ortner,sh,1
pdal,20,tech,Bradley Griffith,cpp,9
pdal,20,tech,Bradley Griffith,hpp,8
pdal,20,tech,Chris Ortner,bat,20
pdal,20,tech,Chris Ortner,c,100
pdal,20,tech,Chris Ortner,com,2
pdal,20,tech,Chris Ortner,cpp,765
pdal,20,tech,Chris Ortner,css,10
pdal,20,tech,Chris Ortner,h,62
pdal,20,tech,Chris Ortner,hpp,6984
pdal,20,tech,Chris Ortner,htm,26
pdal,20,tech,Chris Ortner,html,854
pdal,20,tech,Chris Ortner,inl,4
pdal,20,tech,Chris Ortner,ipp,138
pdal,20,tech,Chris Ortner,js,2
pdal,20,tech,Chris Ortner,py,70
pdal,20,tech,Chris Ortner,sh,13
pdal,20,tech,Chris Ortner,y,2
pdal,20,tech,Chris Ortner,yy,2
pdal,21,tech,Chris Ortner,bat,10
pdal,21,tech,Chris Ortner,c,50
pdal,21,tech,Chris Ortner,com,1
pdal,21,tech,Chris Ortner,cpp,802
pdal,21,tech,Chris Ortner,css,5
pdal,21,tech,Chris Ortner,h,31
pdal,21,tech,Chris Ortner,hpp,3878
pdal,21,tech,Chris Ortner,htm,13
pdal,21,tech,Chris Ortner,html,433
pdal,21,tech,Chris Ortner,inl,2
pdal,21,tech,Chris Ortner,ipp,109
pdal,21,tech,Chris Ortner,js,1
pdal,21,tech,Chris Ortner,las,2
pdal,21,tech,Chris Ortner,pl,2
pdal,21,tech,Chris Ortner,py,37
pdal,21,tech,Chris Ortner,sh,9
pdal,21,tech,Chris Ortner,xsl,2
pdal,21,tech,Chris Ortner,y,1
pdal,21,tech,Chris Ortner,yy,1
pdal,22,tech,Chris Ortner,cpp,18
pdal,22,tech,Chris Ortner,h,1
pdal,22,tech,Chris Ortner,hpp,13
pdal,22,tech,Chris Ortner,sql,1
pdal,23,tech,Andrewnesbitt,cpp,9
pdal,23,tech,Andrewnesbitt,hpp,12
pdal,23,tech,Chris Ortner,cpp,26
pdal,23,tech,Chris Ortner,hpp,7
pdal,23,tech,Chris Ortner,sh,1
pdal,24,tech,Andrewnesbitt,bat,2
pdal,24,tech,Andrewnesbitt,c,102
pdal,24,tech,Andrewnesbitt,cc,2
pdal,24,tech,Andrewnesbitt,cmake,1
pdal,24,tech,Andrewnesbitt,cpp,226
pdal,24,tech,Andrewnesbitt,css,4
pdal,24,tech,Andrewnesbitt,cxx,1
pdal,24,tech,Andrewnesbitt,h,88
pdal,24,tech,Andrewnesbitt,hpp,1640
pdal,24,tech,Andrewnesbitt,html,15
pdal,24,tech,Andrewnesbitt,inl,1
pdal,24,tech,Andrewnesbitt,ipp,5
pdal,24,tech,Andrewnesbitt,l,1
pdal,24,tech,Andrewnesbitt,m4,3
